Student ID,Name,Gender,Year,Skills,Backlogs,Projects Completed,Internships,Companies Placed,Company Type,Domain,Salary,Higher Studies,Higher Studies Field,Location
2471,Sona Kaur,Female,2024,"Blockchain, UI/UX Design, DevOps, ML/AI",1,5,4,Meta,Established,Manufacturing,544875,No,,Pune
2472,Sia Reddy,Female,2024,"Python, Cybersecurity, ML/AI, Digital Marketing",1,3,1,,,,0,Yes,MS (USA/EU),Ahmedabad
2473,Yash Gupta,Male,2022,"UI/UX Design, Java",0,10,3,Cisco,Established,Automotive,1593152,No,,Mumbai
2474,Pari Singh,Female,2025,Cybersecurity,0,8,4,Capgemini,Established,E-commerce,1451735,No,,Bangalore
2475,Ankit Gupta,Male,2022,"UI/UX Design, Java, Web Dev (Full Stack), Digital Marketing, Cloud (AWS/Azure/GCP)",3,1,1,,,,0,Yes,Data Science,Pune
2476,Smita Chakraborty,Female,2024,"Cybersecurity, Cloud (AWS/Azure/GCP), Java, Digital Marketing",0,6,3,Cognizant,Established,EdTech,1429225,No,,Ahmedabad
2477,Amit Pillai,Male,2024,"ML/AI, Digital Marketing, Cybersecurity",0,7,3,Ola,Startup,Automotive,468327,No,,Hyderabad
2478,Sunil Nair,Male,2024,"Java, C++",0,7,4,Ola,Startup,E-commerce,553619,No,,Bangalore
2479,Sona Yadav,Female,2025,Cybersecurity,0,2,2,Adobe,Established,E-commerce,1141443,No,,Hyderabad
2480,Aarohi Singh,Female,2022,"Java, Cloud (AWS/Azure/GCP), C++, ML/AI",0,6,1,Google,Established,Manufacturing,858676,No,,Chennai
2481,Sia Tiwari,Female,2025,"Cloud (AWS/Azure/GCP), Digital Marketing, Java, Networking, ML/AI",2,6,4,TCS,Established,IT Services,667973,No,,Ahmedabad
2482,Kiara Roy,Female,2025,UI/UX Design,0,7,4,Tata Motors,Established,Consulting,2229776,No,,Bangalore
2483,Dev Roy,Male,2022,"Blockchain, Data Science, Java, C++, Networking",2,4,2,,,,0,No,,Kolkata
2484,Ananya Prakash,Female,2024,Embedded Systems,0,2,2,,,,0,Yes,MS (USA/EU),Ahmedabad
2485,Dhruv Singh,Male,2023,"ML/AI, UI/UX Design, Python",1,8,4,Swiggy,Startup,Manufacturing,741152,No,,Jaipur
2486,Diya Tiwari,Female,2023,"UI/UX Design, Cybersecurity, Web Dev (Full Stack), Cloud (AWS/Azure/GCP), Python",1,7,3,Cognizant,Established,Logistics,1985884,No,,Delhi
2487,Aanya Chakraborty,Female,2024,"Java, Data Science, Networking, Blockchain, Cybersecurity",0,5,4,L&T Technology Services,Established,IT Services,1865217,No,,Hyderabad
2488,Meera Sharma,Female,2022,"Cybersecurity, Cloud (AWS/Azure/GCP), Data Science",1,10,3,Byju's,Startup,Consulting,958278,No,,Jaipur
2489,Riya Verma,Female,2023,"C++, Networking, Digital Marketing, Web Dev (Full Stack)",2,4,4,HCLTech,Established,Healthcare,585094,No,,Chennai
2490,Meera Tiwari,Female,2025,"Web Dev (Full Stack), Embedded Systems, Java, Digital Marketing",1,10,3,TCS,Established,Logistics,805173,Yes,PhD,Ahmedabad
2491,Vikas Prakash,Male,2023,"ML/AI, Blockchain, Digital Marketing",2,6,1,Ola,Startup,FinTech,870725,Yes,MBA,Mumbai
2492,Zara Yadav,Female,2024,"Cybersecurity, Web Dev (Full Stack), UI/UX Design, Java, DevOps",1,4,3,Zomato,Startup,Manufacturing,535825,No,,Hyderabad
2493,Pari Kaur,Female,2024,"Embedded Systems, Networking, Cloud (AWS/Azure/GCP), Cybersecurity",0,2,3,Dr. Reddy's Labs,Established,FinTech,1635813,No,,Hyderabad
2494,Smita Mishra,Female,2024,"Java, ML/AI, Web Dev (Full Stack)",1,5,0,Microsoft,Established,Manufacturing,1120678,No,,Mumbai
2495,Reyansh Mehta,Male,2024,"Blockchain, Cybersecurity, UI/UX Design, Digital Marketing",0,4,0,,,,0,No,,Mumbai
2496,Kirti Mishra,Female,2022,"Cybersecurity, Python",1,5,1,,,,0,Yes,MS (USA/EU),Delhi
2497,Vivaan Chakraborty,Male,2025,"Web Dev (Full Stack), ML/AI, Networking, C++",0,7,3,Amazon,Established,Consulting,1281092,No,,Hyderabad
2498,Rahul Pillai,Male,2024,"UI/UX Design, Blockchain, Embedded Systems, DevOps, Web Dev (Full Stack)",1,3,1,Cognizant,Established,FinTech,1923144,No,,Pune
2499,Saanvi Tiwari,Female,2022,"DevOps, Blockchain, ML/AI, UI/UX Design",0,5,3,Amazon,Established,IT Services,338633,Yes,Cybersecurity,Kolkata
2500,Sona Kumar,Female,2022,"DevOps, Data Science",0,3,1,Byju's,Startup,Consulting,1004211,No,,Hyderabad
2501,Aanya Mishra,Female,2025,"Blockchain, Java, ML/AI",0,9,2,Capgemini,Established,Healthcare,1220123,No,,Chennai
2502,Kavita Yadav,Female,2024,"DevOps, UI/UX Design, C++",0,6,3,Google,Established,Automotive,2043785,No,,Kolkata
2503,Smita Kaur,Female,2025,"Embedded Systems, ML/AI, Blockchain",2,7,4,Dream11,Startup,E-commerce,686676,No,,Mumbai
2504,Ananya Verma,Female,2023,"Web Dev (Full Stack), Embedded Systems, C++",0,6,4,HCLTech,Established,FinTech,689664,No,,Bangalore
2505,Neha Mehta,Female,2022,"Networking, C++, Web Dev (Full Stack), Digital Marketing",0,6,4,TCS,Established,Consulting,1612338,No,,Delhi
2506,Saanvi Kumar,Female,2022,"Java, Cybersecurity",1,5,3,Cognizant,Established,Consulting,1046054,No,,Jaipur
2507,Aryan Prakash,Male,2023,Cloud (AWS/Azure/GCP),3,3,1,,,,0,No,,Chennai
2508,Vikas Roy,Male,2023,"Web Dev (Full Stack), Cloud (AWS/Azure/GCP)",0,2,4,Dr. Reddy's Labs,Established,Automotive,1426360,No,,Ahmedabad
2509,Saanvi Mishra,Female,2025,Java,2,4,3,Adobe,Established,Automotive,300000,No,,Delhi
2510,Deepa Yadav,Female,2022,"Cybersecurity, Web Dev (Full Stack), DevOps, Python, Embedded Systems",1,6,2,Dream11,Startup,E-commerce,467808,No,,Ahmedabad
2511,Tanu Patel,Female,2022,Embedded Systems,0,3,3,Wipro,Established,EdTech,386583,No,,Ahmedabad
2512,Siddharth Chakraborty,Male,2022,"Networking, ML/AI, Data Science",1,9,4,Infosys,Established,IT Services,1753674,No,,Pune
2513,Aditya Ghosal,Male,2022,"Blockchain, Data Science, Java, ML/AI, C++",1,4,4,Byju's,Startup,Healthcare,794470,Yes,PhD,Hyderabad
2514,Shaurya Gupta,Male,2023,"Embedded Systems, Cybersecurity, Java",1,7,2,TCS,Established,E-commerce,1823280,No,,Chennai
2515,Rani Nair,Female,2023,"Java, Blockchain",0,4,4,Tata Motors,Established,Automotive,1418598,No,,Bangalore
2516,Aarav Tiwari,Male,2025,"DevOps, Cloud (AWS/Azure/GCP), Digital Marketing, Java",2,2,2,,,,0,Yes,Data Science,Kolkata
2517,Kunal Mishra,Male,2023,"Python, Java, Data Science",0,5,3,Adobe,Established,Healthcare,2075801,No,,Mumbai
2518,Priyanshu Jain,Male,2023,"ML/AI, Data Science",1,4,1,,,,0,No,,Pune
2519,Rani Tiwari,Female,2022,"DevOps, Blockchain",3,4,0,,,,0,Yes,Data Science,Bangalore
2520,Pari Mishra,Female,2025,"Java, Data Science, Blockchain",2,8,4,Dr. Reddy's Labs,Established,Automotive,1159081,No,,Bangalore
2521,Dhruv Ghosal,Male,2025,"C++, UI/UX Design, Digital Marketing",0,2,1,Flipkart,Established,FinTech,300000,No,,Jaipur
2522,Zara Yadav,Female,2025,"Java, Cybersecurity, Embedded Systems, UI/UX Design",1,2,1,,,,0,Yes,MS (USA/EU),Hyderabad
2523,Kirti Gupta,Female,2022,"Networking, Digital Marketing, Blockchain",0,4,4,Google,Established,Logistics,1546015,No,,Ahmedabad
2524,Kirti Jain,Female,2023,"ML/AI, Embedded Systems",2,10,3,Meta,Established,FinTech,1067120,No,,Kolkata
2525,Yash Reddy,Male,2022,"C++, Blockchain, Cybersecurity, Embedded Systems",3,7,2,Capgemini,Established,Healthcare,2434604,No,,Jaipur
2526,Aarohi Nair,Female,2024,Networking,0,8,4,Ola,Startup,Manufacturing,689883,No,,Bangalore
2527,Sia Yadav,Female,2024,"Web Dev (Full Stack), C++, UI/UX Design, Embedded Systems, Java",2,4,4,Capgemini,Established,Consulting,1029620,No,,Delhi
2528,Jyoti Chakraborty,Female,2022,Python,0,8,2,L&T Technology Services,Established,EdTech,1227795,No,,Jaipur
2529,Diya Gupta,Female,2025,"Web Dev (Full Stack), C++",3,10,3,Cognizant,Established,Consulting,615780,No,,Chennai
2530,Aryan Singh,Male,2023,"UI/UX Design, ML/AI",3,5,0,,,,0,Yes,Cybersecurity,Delhi
2531,Deepa Prakash,Female,2022,"Cloud (AWS/Azure/GCP), Web Dev (Full Stack), Data Science, Embedded Systems",2,7,3,L&T Technology Services,Established,Consulting,1161771,Yes,MBA,Pune
2532,Smita Jain,Female,2024,"C++, Java, Python",3,7,4,Cognizant,Established,Healthcare,1682619,No,,Jaipur
2533,Kiara Singh,Female,2025,"Data Science, Embedded Systems, UI/UX Design, ML/AI, Blockchain",0,2,2,Byju's,Startup,EdTech,796005,No,,Ahmedabad
2534,Meera Kumar,Female,2024,"Java, Networking, Digital Marketing, Web Dev (Full Stack)",0,7,4,Google,Established,Automotive,2293508,No,,Hyderabad
2535,Krish Mehta,Male,2025,"Digital Marketing, Networking, C++, Embedded Systems, ML/AI",1,6,2,Tech Mahindra,Established,Automotive,970693,Yes,PhD,Ahmedabad
2536,Sia Mishra,Female,2023,"DevOps, Java, Cloud (AWS/Azure/GCP), Web Dev (Full Stack), Embedded Systems",1,2,0,Microsoft,Established,Consulting,2081055,No,,Kolkata
2537,Rohan Kaur,Male,2022,"Digital Marketing, DevOps, C++",0,5,2,Swiggy,Startup,EdTech,946767,No,,Chennai
2538,Neha Singh,Female,2023,"ML/AI, Data Science, Cloud (AWS/Azure/GCP)",0,1,1,,,,0,Yes,Cybersecurity,Delhi
2539,Zara Mishra,Female,2022,"Data Science, Networking, Python, Java, ML/AI",2,10,2,Wipro,Established,FinTech,1312526,No,,Bangalore
2540,Saanvi Nair,Female,2025,"Embedded Systems, ML/AI, Web Dev (Full Stack)",0,7,4,Swiggy,Startup,Consulting,670336,No,,Hyderabad
2541,Vikas Singh,Male,2025,"Networking, Digital Marketing, C++, Blockchain",0,3,1,,,,0,Yes,MBA,Jaipur
2542,Diya Das,Female,2025,Cybersecurity,0,1,1,,,,0,Yes,M.Tech,Hyderabad
2543,Vivaan Patel,Male,2024,"Cloud (AWS/Azure/GCP), Java, UI/UX Design, Cybersecurity",2,1,2,,,,0,Yes,PhD,Delhi
2544,Manish Patel,Male,2024,"UI/UX Design, Cybersecurity, Java",0,2,3,Swiggy,Startup,Healthcare,847630,No,,Pune
2545,Dhruv Singh,Male,2024,"Blockchain, ML/AI",0,2,0,,,,0,No,,Pune
2546,Meera Tiwari,Female,2023,"Blockchain, Python, DevOps, Cybersecurity",3,3,2,,,,0,Yes,AI/ML,Mumbai
2547,Riya Prakash,Female,2022,"Cybersecurity, Java, Blockchain",0,8,4,Meta,Established,EdTech,523734,No,,Kolkata
2548,Kirti Pillai,Female,2025,"ML/AI, Web Dev (Full Stack)",0,7,4,Google,Established,Manufacturing,1729720,No,,Chennai
2549,Priyanshu Pillai,Male,2024,"C++, Cloud (AWS/Azure/GCP), Blockchain",0,5,1,,,,0,Yes,MBA,Chennai
2550,Kirti Roy,Female,2023,"Blockchain, Java, Networking, UI/UX Design",1,10,3,Google,Established,FinTech,1470327,No,,Mumbai
2551,Smita Gupta,Female,2025,"ML/AI, Java",1,3,0,,,,0,Yes,Cybersecurity,Ahmedabad
2552,Sia Chakraborty,Female,2025,"Blockchain, C++, Digital Marketing, Java, Embedded Systems",1,7,4,Meta,Established,IT Services,1545823,No,,Chennai
2553,Sia Verma,Female,2024,"ML/AI, Data Science",2,7,2,Microsoft,Established,E-commerce,1112158,No,,Chennai
2554,Ananya Sharma,Female,2023,"Cybersecurity, Web Dev (Full Stack), ML/AI, C++",0,9,3,Paytm,Startup,E-commerce,858516,No,,Hyderabad
2555,Jyoti Roy,Female,2024,"Blockchain, Python, Web Dev (Full Stack)",2,6,3,HCLTech,Established,Logistics,701960,No,,Delhi
2556,Shaurya Mishra,Male,2023,"Web Dev (Full Stack), UI/UX Design, ML/AI, Data Science",0,10,3,Tata Motors,Established,IT Services,942775,No,,Delhi
2557,Sona Reddy,Female,2022,"Cybersecurity, Networking",2,7,1,Infosys,Established,Logistics,1803492,No,,Chennai
2558,Shreya Tiwari,Female,2022,Blockchain,2,9,2,Dr. Reddy's Labs,Established,E-commerce,532465,No,,Chennai
2559,Rohan Kumar,Male,2025,"Digital Marketing, Cloud (AWS/Azure/GCP)",0,5,4,Tech Mahindra,Established,IT Services,1727880,No,,Kolkata
2560,Aryan Prakash,Male,2023,Digital Marketing,1,10,1,Microsoft,Established,FinTech,2350696,No,,Delhi
2561,Priyanshu Kumar,Male,2025,"Cloud (AWS/Azure/GCP), Web Dev (Full Stack), Networking",0,6,4,Ola,Startup,IT Services,300000,No,,Kolkata
2562,Vikas Kaur,Male,2024,"Blockchain, Cloud (AWS/Azure/GCP), Python, Digital Marketing",3,3,2,,,,0,Yes,M.Tech,Mumbai
2563,Shaurya Roy,Male,2022,"Digital Marketing, Cybersecurity, Blockchain, Networking, ML/AI",1,10,3,Amazon,Established,IT Services,616527,No,,Hyderabad
2564,Pari Mehta,Female,2024,"DevOps, Web Dev (Full Stack)",0,6,1,Zomato,Startup,EdTech,758733,No,,Hyderabad
2565,Smita Chakraborty,Female,2022,"C++, Data Science, ML/AI",1,3,3,Oracle,Established,Manufacturing,1928894,No,,Kolkata
2566,Aanya Singh,Female,2023,"Web Dev (Full Stack), Python",2,8,1,Tech Mahindra,Established,Healthcare,2271382,No,,Pune
2567,Shaurya Reddy,Male,2023,"DevOps, Python, Digital Marketing, Blockchain",1,4,4,TCS,Established,FinTech,651581,No,,Kolkata
2568,Dev Nair,Male,2025,"C++, Embedded Systems",3,4,0,,,,0,Yes,M.Tech,Kolkata
2569,Rohan Singh,Male,2022,"Data Science, Networking, Cloud (AWS/Azure/GCP)",2,4,0,,,,0,Yes,MBA,Mumbai
2570,Aryan Sharma,Male,2024,ML/AI,3,2,4,Amazon,Established,Automotive,1485804,No,,Delhi
2571,Vikas Patel,Male,2025,"Cybersecurity, C++, Java",0,9,4,Amazon,Established,FinTech,1603913,No,,Pune
2572,Siddharth Mishra,Male,2022,"Blockchain, Digital Marketing, DevOps, UI/UX Design, Web Dev (Full Stack)",0,6,2,Dream11,Startup,IT Services,1001451,No,,Chennai
2573,Myra Patel,Female,2025,"Networking, Cloud (AWS/Azure/GCP)",1,7,1,Flipkart,Established,Logistics,1057905,No,,Bangalore
2574,Aarohi Das,Female,2025,"Networking, Digital Marketing, Cloud (AWS/Azure/GCP), Embedded Systems, C++",1,4,0,Oracle,Established,Manufacturing,2240735,No,,Delhi
2575,Neha Patel,Female,2025,"UI/UX Design, Python, C++, ML/AI, Digital Marketing",1,7,4,Paytm,Startup,Healthcare,853831,No,,Ahmedabad
2576,Saanvi Nair,Female,2025,"Python, DevOps",2,3,2,Ola,Startup,IT Services,1286544,No,,Ahmedabad
2577,Meera Patel,Female,2024,"C++, Python, Cloud (AWS/Azure/GCP), Web Dev (Full Stack), Blockchain",3,10,1,TCS,Established,FinTech,1553583,No,,Jaipur
2578,Aarohi Prakash,Female,2022,UI/UX Design,2,2,2,,,,0,Yes,MBA,Hyderabad
2579,Ankit Gupta,Male,2025,"Cloud (AWS/Azure/GCP), Blockchain",1,5,3,HCLTech,Established,E-commerce,2218653,No,,Jaipur
2580,Neha Pillai,Female,2023,"Java, Networking",0,1,1,,,,0,No,,Pune
2581,Kavita Roy,Female,2024,"Embedded Systems, Data Science, Web Dev (Full Stack), Cloud (AWS/Azure/GCP)",2,3,2,,,,0,No,,Ahmedabad
2582,Nikhil Sharma,Male,2024,"C++, Blockchain",3,7,2,Capgemini,Established,Manufacturing,1388489,No,,Chennai
2583,Ananya Singh,Female,2022,"Cloud (AWS/Azure/GCP), Java",0,4,3,Adobe,Established,Manufacturing,1062150,No,,Mumbai
2584,Rajesh Tiwari,Male,2023,"Web Dev (Full Stack), Cybersecurity",0,5,4,Flipkart,Established,E-commerce,714951,No,,Pune
2585,Smita Roy,Female,2022,"Python, Embedded Systems, DevOps, Digital Marketing, Web Dev (Full Stack)",2,3,0,,,,0,Yes,PhD,Bangalore
2586,Isha Roy,Female,2024,"Java, UI/UX Design, Digital Marketing, Networking",1,5,3,Amazon,Established,FinTech,1166098,No,,Chennai
2587,Diya Verma,Female,2024,"Digital Marketing, Python, Java, Embedded Systems",0,10,4,Capgemini,Established,Logistics,969498,No,,Jaipur
2588,Dev Pillai,Male,2024,"Python, UI/UX Design, Cloud (AWS/Azure/GCP), Cybersecurity, Data Science",2,5,3,Cognizant,Established,Automotive,759866,No,,Delhi
2589,Jyoti Chakraborty,Female,2024,Web Dev (Full Stack),0,3,3,Paytm,Startup,Consulting,1041756,No,,Mumbai
2590,Reyansh Patel,Male,2025,"Data Science, Cloud (AWS/Azure/GCP), Web Dev (Full Stack), Python",0,2,1,,,,0,Yes,M.Tech,Ahmedabad
2591,Rajesh Kumar,Male,2022,"C++, Cybersecurity, Blockchain, Cloud (AWS/Azure/GCP)",1,9,3,Paytm,Startup,Healthcare,998933,No,,Ahmedabad
2592,Dev Kaur,Male,2023,"Web Dev (Full Stack), Java, Cloud (AWS/Azure/GCP), Digital Marketing, Cybersecurity",2,5,3,Tech Mahindra,Established,IT Services,2488325,No,,Pune
2593,Isha Kaur,Female,2023,"Cybersecurity, DevOps, Data Science, Embedded Systems",2,10,3,Adobe,Established,Consulting,1562659,Yes,MBA,Delhi
2594,Meera Jain,Female,2023,"Networking, Data Science, Cloud (AWS/Azure/GCP)",0,7,2,Microsoft,Established,Automotive,1854837,No,,Chennai
2595,Dev Roy,Male,2025,DevOps,3,8,4,Google,Established,IT Services,1891216,No,,Jaipur
2596,Pari Pillai,Female,2024,"Web Dev (Full Stack), DevOps, Cloud (AWS/Azure/GCP), ML/AI",2,6,3,Adobe,Established,Manufacturing,1336930,No,,Kolkata
2597,Sunil Kumar,Male,2024,"Data Science, Digital Marketing, C++, Networking, DevOps",0,6,3,Google,Established,E-commerce,1152778,No,,Kolkata
2598,Zara Singh,Female,2022,"DevOps, Web Dev (Full Stack), UI/UX Design, Networking, Cybersecurity",1,10,3,Cisco,Established,E-commerce,2110936,No,,Delhi
2599,Myra Mishra,Female,2023,"Python, DevOps",0,6,3,Zomato,Startup,Consulting,1011848,No,,Bangalore
2600,Siddharth Kaur,Male,2024,"ML/AI, UI/UX Design",0,4,0,,,,0,Yes,AI/ML,Delhi
2601,Saanvi Yadav,Female,2024,"ML/AI, Embedded Systems",2,5,3,Swiggy,Startup,Manufacturing,300000,No,,Chennai
2602,Kavita Singh,Female,2024,"Blockchain, Cybersecurity, DevOps, ML/AI",3,2,0,,,,0,No,,Pune
2603,Kavita Kumar,Female,2025,"Python, Java",2,2,1,,,,0,Yes,Cybersecurity,Bangalore
2604,Suresh Kaur,Male,2023,"Networking, Cloud (AWS/Azure/GCP)",1,3,2,,,,0,Yes,MBA,Delhi
2605,Deepa Singh,Female,2022,"Python, ML/AI, Cloud (AWS/Azure/GCP)",0,5,3,Swiggy,Startup,Logistics,799218,No,,Mumbai
2606,Myra Gupta,Female,2022,"Embedded Systems, Networking, Data Science, ML/AI",3,10,3,HCLTech,Established,Manufacturing,937352,No,,Delhi
2607,Shreya Das,Female,2025,Embedded Systems,1,10,4,Tech Mahindra,Established,Logistics,506346,No,,Ahmedabad
2608,Aanya Pillai,Female,2022,"Python, Networking, Cloud (AWS/Azure/GCP), ML/AI",0,7,2,Byju's,Startup,Automotive,1451872,No,,Bangalore
2609,Isha Reddy,Female,2022,"UI/UX Design, Networking, Python",1,3,4,Tata Motors,Established,Consulting,660590,No,,Ahmedabad
2610,Priyanshu Tiwari,Male,2022,"Networking, C++, DevOps, Cloud (AWS/Azure/GCP)",2,2,1,,,,0,Yes,AI/ML,Hyderabad
2611,Dhruv Pillai,Male,2023,"Python, Embedded Systems",1,7,3,Flipkart,Established,Automotive,1122828,No,,Ahmedabad
2612,Rahul Yadav,Male,2022,C++,1,10,4,Google,Established,Consulting,2023704,No,,Hyderabad
2613,Shaurya Das,Male,2024,"C++, Blockchain, Data Science",2,3,3,Cisco,Established,Automotive,771504,No,,Hyderabad
2614,Nikhil Kumar,Male,2023,"Data Science, Cybersecurity, Python, Web Dev (Full Stack), C++",1,7,2,Infosys,Established,EdTech,1019267,No,,Delhi
2615,Aarohi Nair,Female,2024,"Embedded Systems, Web Dev (Full Stack), ML/AI, Cloud (AWS/Azure/GCP), Python",1,2,2,Tata Motors,Established,Manufacturing,1616022,No,,Chennai
2616,Myra Das,Female,2025,"Digital Marketing, Data Science, Python, Cloud (AWS/Azure/GCP), Cybersecurity",2,7,2,Jio Platforms,Established,Logistics,2312534,No,,Bangalore
2617,Rahul Mehta,Male,2022,"Python, UI/UX Design",1,3,0,,,,0,No,,Mumbai
2618,Gaurav Singh,Male,2025,"Web Dev (Full Stack), ML/AI, Python, Data Science, Java",1,10,3,Dr. Reddy's Labs,Established,EdTech,1411907,No,,Mumbai
2619,Aryan Mishra,Male,2022,"DevOps, Cybersecurity",0,8,3,Google,Established,Healthcare,1848430,No,,Jaipur
2620,Aryan Yadav,Male,2023,"Web Dev (Full Stack), Digital Marketing, Blockchain, Cloud (AWS/Azure/GCP)",1,4,2,Jio Platforms,Established,Automotive,1523804,No,,Hyderabad
2621,Krish Yadav,Male,2024,"ML/AI, Networking",0,5,3,Capgemini,Established,Consulting,2266785,No,,Jaipur
2622,Nikhil Singh,Male,2022,"Python, Networking, ML/AI, Web Dev (Full Stack), Blockchain",0,6,3,Infosys,Established,Manufacturing,407783,No,,Pune
2623,Dhruv Jain,Male,2025,Embedded Systems,1,8,2,Flipkart,Established,E-commerce,750136,No,,Ahmedabad
2624,Nikhil Das,Male,2025,"Embedded Systems, ML/AI, Java, C++, Blockchain",0,2,4,HCLTech,Established,Logistics,1432192,No,,Mumbai
2625,Deepa Mehta,Female,2023,C++,2,9,4,Flipkart,Established,FinTech,1474383,Yes,MBA,Kolkata
2626,Amit Roy,Male,2024,"C++, DevOps, Digital Marketing, Networking",0,3,2,,,,0,Yes,PhD,Chennai
2627,Rohan Nair,Male,2024,Digital Marketing,3,6,2,Tata Motors,Established,Manufacturing,932566,No,,Bangalore
2628,Aarav Jain,Male,2022,"UI/UX Design, Networking, C++, Cybersecurity, Python",2,8,4,Amazon,Established,Logistics,1419059,No,,Mumbai
2629,Myra Roy,Female,2025,"Java, UI/UX Design",0,6,4,Dr. Reddy's Labs,Established,E-commerce,1462349,No,,Jaipur
2630,Sunil Roy,Male,2025,"UI/UX Design, Data Science, Embedded Systems, Java",0,8,1,HCLTech,Established,IT Services,1472260,No,,Mumbai
2631,Priyanshu Sharma,Male,2025,"Web Dev (Full Stack), Embedded Systems",3,5,2,,,,0,Yes,Cybersecurity,Jaipur
2632,Dev Reddy,Male,2023,"Python, Embedded Systems, Data Science",0,6,3,HCLTech,Established,Manufacturing,1167215,No,,Kolkata
2633,Shaurya Prakash,Male,2023,"Networking, Digital Marketing",3,3,1,,,,0,No,,Pune
2634,Dev Kaur,Male,2025,"DevOps, Digital Marketing",3,4,3,Dream11,Startup,Logistics,577556,No,,Bangalore
2635,Shreya Roy,Female,2025,"Blockchain, UI/UX Design, Cloud (AWS/Azure/GCP), DevOps",2,2,2,,,,0,Yes,MBA,Bangalore
2636,Suresh Kumar,Male,2024,"DevOps, Cybersecurity, Digital Marketing",1,7,1,L&T Technology Services,Established,Automotive,667736,No,,Bangalore
2637,Krish Sharma,Male,2025,"C++, ML/AI, DevOps, Embedded Systems, Cloud (AWS/Azure/GCP)",0,5,1,Byju's,Startup,E-commerce,583920,No,,Hyderabad
2638,Sia Prakash,Female,2024,"C++, Data Science",0,9,3,Cisco,Established,IT Services,995674,No,,Delhi
2639,Gaurav Patel,Male,2023,"Data Science, Networking",0,6,3,Dream11,Startup,Consulting,300000,No,,Ahmedabad
2640,Dev Sharma,Male,2025,"Networking, Digital Marketing, Blockchain",0,7,1,Dream11,Startup,IT Services,632466,No,,Jaipur
2641,Sona Verma,Female,2024,ML/AI,3,4,0,,,,0,Yes,MBA,Delhi
2642,Diya Reddy,Female,2023,"Cybersecurity, ML/AI, Web Dev (Full Stack), Embedded Systems",0,5,3,Meta,Established,Automotive,866108,No,,Bangalore
2643,Aditya Nair,Male,2022,"DevOps, Python, Blockchain",0,4,0,,,,0,Yes,AI/ML,Jaipur
2644,Aarav Pillai,Male,2022,"Python, DevOps, C++, UI/UX Design",2,5,3,Amazon,Established,Consulting,1975471,No,,Bangalore
2645,Kunal Mehta,Male,2025,"Python, Digital Marketing, Web Dev (Full Stack)",2,5,2,,,,0,Yes,Data Science,Mumbai
2646,Neha Patel,Female,2023,"UI/UX Design, Python",1,2,1,,,,0,Yes,MBA,Bangalore
2647,Reyansh Ghosal,Male,2025,"Blockchain, Python",0,5,3,Swiggy,Startup,E-commerce,1004629,No,,Mumbai
2648,Saanvi Pillai,Female,2022,"DevOps, Cloud (AWS/Azure/GCP)",0,5,2,Dr. Reddy's Labs,Established,Healthcare,1926725,No,,Bangalore
